"International Journal of Parallel Programming","0.426966292","0.961"
"International Journal of Shape Modeling","0.037037037","0.29"
"International Journal on Artificial Intelligence Tools","0.006410256","0.925"
"Journal in Computer Virology","0.012195122","1.51"
"Journal of Approximation Theory","0.134275618","1.232"
"Journal of Biomedical Informatics","0.601476015","1.785"
"Journal of Computational Biology","0.028571429","0.914"
"Journal of Computer Security","0.95","3.123"
"Journal of Graph Theory","0.175115207","1.169"
"Journal of Intelligent and Fuzzy Systems","0.23","0.845"
"Journal of Interconnection Networks","0.039473684","0.26"
"Journal of Machine Learning Research","1.66536965","3.03"
"Journal of Management Information Systems","1.188976378","2.416"
"Journal of Mathematical Imaging and Vision","0.510869565","1.868"
"Journal of Object Technology","0.011764706000000002","1.058"
"Journal of Systems Architecture","0.506849315","1.379"
"Journal of Systems and Software","0.7509881420000001","2.282"
"Lecture Notes in Business Information Processing","2.333333333","0.251"
"Lecture Notes in Computer Science","0.428571429","0.474"
"Logical Methods in Computer Science","0.108527132","1.8019999999999998"
"Machine Learning","1.1390728479999999","3.0060000000000002"
"Machine Translation","0.55","1.5119999999999998"
"Management Science","0.585648148","2.417"
"Marketing Science","0.32","1.499"
"Mathematical Structures in Computer Science","0.359375","1.2"
"Mathematical and Computer Modelling","0.08380521","1.008"
"Mathematics and Computers in Simulation","0.14285714300000002","0.795"
"Microelectronics Journal","0.04950495","0.7659999999999999"
"Microprocessors and Microsystems","0.28301886800000003","1.063"
"Minds and Machines","0.18584070800000002","1.034"
"Mobile Information Systems","0.578947368","0.816"
"Natural Computing","0.5625","1.19"
"Natural Language Engineering","0.742424242","1.931"
"Networks","0.39673913","1.3219999999999998"
"Neural Computation","0.5896739129999999","1.8880000000000001"
"Neural Computing and Applications","0.155963303","0.7390000000000001"
"Neural Networks","0.5599022","1.5090000000000001"
"Neural Processing Letters","0.489795918","1.1159999999999999"
"Neurocomputing","0.523809524","1.345"
"Operations Research","0.6277602520000001","2.6060000000000003"
"Optical Switching and Networking","0.012987013","1.003"
"Organization Science","0.268907563","2.58"
"Parallel Computing","0.5878787879999999","1.814"
"Parallel Processing Letters","0.00990099","0.9740000000000001"
"Pattern Recognition","0.971578947","3.154"
"Pattern Recognition Letters","0.6764275259999999","2.157"
"Personal and Ubiquitous Computing","1.074712644","2.401"
"Pervasive and Mobile Computing","0.837209302","2.086"
"Programming and Computer Software","0.128440367","0.475"
"Real-Time Systems","0.5783132529999999","2.036"
"Robotica","0.211206897","1.3559999999999999"
"Robotics and Autonomous Systems","0.610169492","2.946"
"SIAM Journal on Optimization","0.493927126","2.35"
"SIAM Review","1.75","5.631"
"SIGMOD Record","0.53125","1.545"
"Scientific Programming","0.41095890399999996","0.904"
"Signal Processing","0.45806451600000003","1.776"
"Simulation","0.4125","1.415"
"Software Quality Journal","0.382716049","1.3359999999999999"
"Speech Communication","0.44628099200000004","2.13"
"Springer Tracts in Advanced Robotics","1.0","0.265"
"Statistical Analysis and Data Mining","0.313432836","0.805"
"Statistics and Computing","0.6635514020000001","2.6689999999999996"
"Studies in Computational Intelligence","0.585714286","0.317"
"Studies in Fuzziness and Soft Computing","3.043478261","0.139"
"Swarm Intelligence","0.023255814","4.271"
"Synthese","0.002197802","1.173"
"Synthesis Lectures on Computer Architecture","22.0","2.843"
"Systems and Computers in Japan","0.038461537999999997","0.221"
"Telematics and Informatics","0.35365853700000005","1.476"
"Transactions on Data Privacy","0.80952381","2.506"
"Transportation Science","0.39449541299999996","2.526"
"Universal Access in the Information Society","0.510869565","1.922"
"VLSI Design","0.213043478","0.6609999999999999"
"Virtual Reality","0.33766233799999995","1.151"
"Web Intelligence and Agent Systems","0.38028169","0.898"
"Wireless Communications and Mobile Computing","0.26625387","1.031"
"Wireless Networks","0.5427135679999999","1.886"
"World Wide Web","0.935483871","2.351"
